review_description,polarity,Sentiment
sync vacant unavailable sell sure thank check problem,0.5,Positive
service come borderline criminal send back forth help also like randomly service,-0.3,Negative
end point need outside support supportive simply put final provider abysmal service,0.125,Positive
easy get numerous time different always good experience competitive lot choose,0.2833333333333333,Positive
easy smooth great service find great peace mind one familiar,0.5616666666666668,Positive
send round want different provider,-0.1,Negative
great easy lot accommodation service responsive friendly professional may,0.42708333333333337,Positive
work good beware charge deposit clearly state add price lut covid really ask payment none dollar super ocean,0.3333333333333333,Positive
worst ever experience original time choose early accept property say possible even dont allow enter area keep stay outside care help say cant help matter property owner horrible experience ill never,-0.28928571428571426,Negative
aware search one city get another city waste cancellation cost greater cost,0.18333333333333335,Positive
love accommodation one place easy like option easily print confirmation,0.45555555555555555,Positive
easy however wait service get touch regard call line helpful,0.43333333333333335,Positive
order room check time room full dust costumer service say get money back owner property advise able write review place also help situation help nights one hour didnt get dollar back,0.2125,Positive
interface lot come sort itinerary perfect could show accommodation need make prepayment one upon arrival,1.0,Positive
great need road trip always find somewhere stay budget genius program good value,0.75,Positive
unexpected disappointment loyal even earn genius level status frequent log account via mobile price particular stay expensive friend mine account discrepancy raise value provide loyal like incident genius award,-0.00952380952380953,Negative
never pay advance dont communicate end pay room wait potential reimbursement still wait mine least status update problem days update let alone resolution,-0.15,Negative
work well easy search review confirmation fast convenient usually travel trust,0.12777777777777777,Positive
park site park one block away extra cost valet available thats extra location centrally many within walk distance staff great morn traffic acceptable,0.34,Positive
try one card free cancellation time limit take room lose money,0.4,Positive
great keep accommodation flight one easy spot fantastic location location,0.5444444444444444,Positive
genius program nice insane happen go wrong long story short cant get reserve apartment host respond support wait reservation finally get phone bill,-0.15833333333333335,Negative
hopeless sort room unfortunately partner fell ill cancel bite worry really computer savvy find extremely easy cancel rearrange fortnight thank simplify experience,-0.09166666666666667,Negative
definitely vacation wish pool category divide indoor outdoor wouldnt actually click find,0.0,Positive
super helpful take forever find room expensive easy great without wouldnt travel near much,0.22777777777777777,Positive
lot best domestic well international search exactly look must,0.3125,Positive
opportunity travel one must sometimes current description differ one another little,-0.09375,Negative
good map change often select difficult least clear find support directly especially relate application give feedback,-2.7755575615628915e-18,Negative
send via notification dont open properly make easy access directly,0.13333333333333333,Positive
far concern personally unreliable arrive room longer available give someone else nowhere come exactly time arrival give room someone else stand outside child tower furnish apartment also body full pinch,0.18333333333333335,Positive
easy find walk high street train station friendly helpful staff spotlessly clean comfort would expect star light peasantly decent size breakfast room overlook large well garden several seat good value money would hesitate recommend team make happen,0.3128835978835979,Positive
home abroad never disappoint one time decide trust definitely future home abroad,0.0,Positive
best every smart one ever travel plan easier plan ultimate choice path forever,0.4047619047619047,Positive
dont pick problem also able review stay page able open,0.3333333333333333,Positive
unfortunately one get without permission know moreover company didnt help service nice really rude really disappoint,0.0,Positive
poor bill system report bill cancel reservation however call place stay problem stay good cannot trust,0.14999999999999997,Positive
worst application never deny check time update application date even dont contact number management never application help even face reach,-1.0,Negative
easy line great variety available,0.5444444444444444,Positive
travel cab driver didnt show driver time didnt pickup cant believe waste didnt even refund,-0.2,Negative
waste time property bother contact day leave choice another platform luckily still available better day available service assist least time suppose stay,0.18888888888888886,Positive
good one find best best possible various,0.54,Positive
option break need multiple filter always get double room room leave find less last,-0.041666666666666664,Negative
poor support bad security payment issue legit account hack someone try deduct money account support get suggestion update payment,-0.5499999999999999,Negative
extremely number international various good coverage range flexible cancellation generally well instant confirmation,0.10416666666666667,Positive
smooth available easy thank printable version confirmation,0.41111111111111115,Positive
good highly recommend easy find taxi easy stay interest,0.4316666666666667,Positive
credit card bug service also seem ignorant want stable,0.0,Positive
first time holiday country easy need one enter travel airport taxis even whilst holiday,0.3416666666666667,Positive
still travel longer better get look lot stay feel best love great quality offer,0.7,Positive
protection help numerous time receive answer advance wasnt let room day arrival react become shady business,-0.125,Negative
pure garbage check early say refund night leave per property policy refund almost month later one service get back trust money,0.07857142857142857,Positive
cant trust total price list hide get extra hide cant contact service without work card best avoid,0.3333333333333333,Positive
awesome trip entirely flight site amaze much money save great service,0.5,Positive
greed service less reservation also support mislead one property host support return money really abnormally high per day count long term rent one month better switch,0.12866666666666665,Positive
easy straight forward speedy response,0.31666666666666665,Positive
worst ever saw say give terrify moment night toddler baby wife dont rely dont also havent support number,-1.0,Negative
version still support landscape mode tablet wake,0.0,Positive
easy friendly great easy way get do,0.5104166666666667,Positive
easy wide helpful quick response,0.22222222222222224,Positive
thank easier entire vacation one site best,0.5,Positive
list available say care help lackluster best time scramble make new get back nearly impossible,0.1739393939393939,Positive
bad performance obey extra money accord season phone pickup care please dont site confirm,-0.3499999999999999,Negative
reservation claim group option payment,0.0,Positive
site fake operate scam people didnt amend mistake,-0.5,Negative
easy efficient information,0.43333333333333335,Positive
travel work hook best hassle,1.0,Positive
good show great stay good,0.7333333333333334,Positive
available within,0.4,Positive
super easy apartment much better service,0.4222222222222222,Positive
good stay show improve different,0.35,Positive
straightforward quick payment,0.35416666666666663,Positive
excellent service reliable,1.0,Positive
currency conversion issue site trip currency didnt match difference please work later dont consider ask highest currency,0.0,Positive
quite easy straightforward cancellation,0.4041666666666667,Positive
entire concept take take money didnt tell,0.0,Positive
think come find budget give rate,0.0,Positive
always felt safe furthermore effective intuitive,0.55,Positive
support longer impossible contact service,-0.6666666666666666,Negative
easy hold easy,0.43333333333333335,Positive
easy affordable lot select,0.43333333333333335,Positive
time happy fabulous perfect,0.7333333333333334,Positive
easy find reserve modify,0.43333333333333335,Positive
always find good always,0.7,Positive
easy even easier cancel program,0.43333333333333335,Positive
would helpful could print print copy confirm,0.0,Positive
much easier,0.2,Positive
different love genius,0.25,Positive
easy navigate even like,0.43333333333333335,Positive
service worst face trip complaint still didnt side even complain service center rely property mail take issue seriously property property audacity demand desire money even confirmation different amount money,-0.3466666666666667,Negative
convenient preinform event always forgetful like,-0.1,Negative
best best clear information,0.7000000000000001,Positive
easy satisfy service,0.43333333333333335,Positive
great place clean comfortable communication,0.5222222222222223,Positive
price match claim take service center respond follow well,-0.1,Negative
button share someone else exactly centric design,0.0,Positive
best make around breeze,1.0,Positive
worst find till date dont confirm reach say make,-1.0,Negative
easy sort service,0.43333333333333335,Positive
easy flexible extreme support,0.15416666666666667,Positive
love perfect travel,0.75,Positive
ultimate travel theres much say,0.1,Positive
easy find look process,0.43333333333333335,Positive
easy easier contact,0.43333333333333335,Positive
always correct accurate low price,0.20000000000000004,Positive
please add back safely least plus non double new redesign fund mine maintenance plus luxury plus campus settlement send warner please send real one help,0.007272727272727275,Positive
easy easy cancel,0.43333333333333335,Positive
easy always get good fast feedback,0.4444444444444444,Positive
accurate description location great loyal,0.5111111111111112,Positive
get write support reply still reply,0.0,Positive
easy together happy,0.6166666666666667,Positive
easy even simple hassle free,0.2777777777777778,Positive
,0.0,Positive
easy relevant information,0.4166666666666667,Positive
easily accessible smooth informative,0.3875,Positive
good helpful compare,0.7,Positive
incredible enjoyable important without payment room,0.6,Positive
frequently lot information,0.1,Positive
exceptional great insight know time,0.7333333333333334,Positive
fast easy,0.31666666666666665,Positive
important recommend,0.4,Positive
easiest reliable way,0.0,Positive
scam year advertise non existent even pay arrival villa response countless time nil avoid,0.0,Positive
mashallah helpful service good immense help especially emergency,0.2333333333333333,Positive
get refund even though,0.0,Positive
easy together great stuff,0.6166666666666667,Positive
extra total amount support service,0.0,Positive
good reliable efficient first love,0.48333333333333334,Positive
let without account even though without account fine,0.4166666666666667,Positive
good host helpful even go far beyond make comfortable grateful highly recommend time visit,0.33999999999999997,Positive
easy next getaway,0.21666666666666667,Positive
always simple less,-0.08333333333333333,Negative
service close cant report dont,0.0,Positive
good find also get discount satisfactory,0.7,Positive
precious location room,0.5,Positive
good nice find,0.6499999999999999,Positive
simple process easy retrievable,0.21666666666666667,Positive
best help find plan vacation car flight,1.0,Positive
bad bad show never,-0.6999999999999998,Negative
awesome quick easy,0.5888888888888889,Positive
dont partner support worst wait refund days,-1.0,Negative
great easier navigate better,0.65,Positive
really helpful experience start stage yet much satisfaction,0.2,Positive
always best service prompt,1.0,Positive
helpful efficient holiday,0.0,Positive
easy navigate convenient,0.43333333333333335,Positive
good application east safe manage trip,0.6,Positive
good care chat available,0.55,Positive
another wonderful stay web site stress free trip,0.7,Positive
brilliant well mobile,0.9,Positive
good good,0.7,Positive
wonderful reliable like true friend love,0.6166666666666667,Positive
friendly information,0.375,Positive
hide poor last min cancellation better directly,0.049999999999999996,Positive
easy information,0.43333333333333335,Positive
always schedule last minute,0.0,Positive
seamless brilliant,0.5,Positive
bad service wrong must considerate make mistake one ref even zero star edit dont care application cant complain nowhere company one doesnt care wont change,-0.5999999999999999,Negative
excellent respond,1.0,Positive
average handle end end,-0.15,Negative
bad experience room deluxe room actual day check downgrade superior room due state superior room try contact service assist settle mismatch room issue honest business please dont simply foolish worst service provider,0.0861111111111111,Positive
flawless link,1.0,Positive
worse put full card unlike site phone wont allow screen screen,-0.025000000000000022,Negative
love information ease tell lot people,0.5,Positive
share button fully function edit work good already,0.7,Positive
thank reply say easier get reply store automatic reply find slightly would like support rather call message havent lucky speak right person call reach real person chat,0.16309523809523807,Positive
fast contact easy seamless,0.24444444444444444,Positive
helpful never every trip year,0.0,Positive
easy always great hard get support option call overseas possible live chat would much better assistance,0.2630050505050505,Positive
one star company general fine need service absolutely response purpose fill really help dont read previous conversation ask time,0.14,Positive
convenient easy easy,0.43333333333333335,Positive
love never problem even clear easy understand property would definitely recommend,0.2583333333333333,Positive
excellent property description location better thank,0.75,Positive
great service accommodation lovely safe stay,0.6,Positive
install see breakfast likely,0.0,Positive
fine question free room stay quality inn days,0.4083333333333333,Positive
excellent maximum efficiency easy navigate,0.7166666666666667,Positive
easy easy request refund unless thank,0.43333333333333335,Positive
always find good importantly reliable payment,0.55,Positive
good could find taxi,0.7,Positive
easy love flexible cancellation,0.4666666666666667,Positive
must way office number,0.0,Positive
maybe find good sure worst car rental,0.06666666666666665,Positive
best easy,0.7166666666666667,Positive
flight airport transfer time get gate saw aircraft door close put airway flight find luggage take days luggage find buy clothe way back hour layover hour delay instead theres,0.0,Positive
room almost perfect figure think dog around walk beach within walk distance thank much perfect back,0.6666666666666666,Positive
full design intuitive miss link view property confirmation page,0.35,Positive
helpful practical lot direction,0.0,Positive
genius level try today family choose give personal every passenger log bank moment confirmation get message sorry price accept new price talk ask pay first check price real scam interest sorry refund spend time money back week whatever,-0.05909090909090909,Negative
vacation within outside country fantastic guide always,0.2,Positive
convenient around globe,0.0,Positive
great terrible car,-0.09999999999999998,Negative
easy comfortable enjoy provide quick access fast,0.35333333333333333,Positive
nice easy except flight filter result didnt change available,0.4777777777777777,Positive
easy good communication,0.5666666666666667,Positive
aware tearable service wait refund last year communication check think exemption wait refund tearable company wont anyone advice get money back please help,0.08333333333333333,Positive
quite time work easy accidentally work cousin another site better continue familiar,0.4361111111111111,Positive
cant find flight option one site contact hard find otherwise think good,0.20416666666666664,Positive
wont load since latest update answer reply problem since new update,0.3181818181818182,Positive
love cost currency currency quick,0.41666666666666663,Positive
write two support month response,0.0,Positive
huge number via genius level priority support costumer service agent way service behave get problem last reserve one support one reply reserve via another,0.20000000000000004,Positive
love never stay,0.5,Positive
love easy full information past accommodation look,0.2583333333333333,Positive
cant take due security policy android also genius level fake easy enough compare search someone else area date range see,-0.04791666666666666,Negative
air travel service poor difficult update change,-0.45,Negative
always easy simple accommodation around world,0.21666666666666667,Positive
good however recently flight lot help service wasnt attentive would like get throw back forth problem think big deal would buy flight probably,0.22000000000000003,Positive
great shame calm youd let delete past,0.2833333333333334,Positive
unexpectedly cleanliness room additional two dog cost room service far beyond cost room way management do especially give well deserve,0.06666666666666667,Positive
functional get belt start good plenty free cancelation pay day,0.55,Positive
credit card make transaction worst support take three days give reply support country,-1.0,Negative
still reply send refund refund money professional enough run better close,0.19999999999999998,Positive
dont write false check confirm people mention home stay day drain even devoid hot water bath second last day stay provide heat rod place bucket owner still shout expect full payment,0.016666666666666646,Positive
except one,0.0,Positive
well somehow get location twice easy cancel duplicate glad find,0.4666666666666667,Positive
easy select excellent choice good,0.7111111111111111,Positive
best even love,0.75,Positive
great clean tidy motel well close proximity arm would definitely stay recommend stay,0.44166666666666665,Positive
every time plan great time away never disappoint well choose location wasnt great know might best,0.8666666666666667,Positive
buy flight matter fact dont give money make mistake end wont return havent pay flight put wrong last name take month tell fix mistake force cancel day flight ref refund full amount basically scam,-0.05000000000000001,Negative
great room improvement good tab could better like see calendar view vary scam opinion would also like ability set search free cancellation breakfast include save time filter finally like able share would handy multiple behalf would encourage,0.4375,Positive
dynamic algorithm upset doesnt reward loyalty fact way around genius program lie higher level pay accommodation higher genius level friend relatively new incognito window browser better,0.22727272727272724,Positive
like nice however genius program scam supposedly unlock stay complete see achieve new level cancel one stupid like card invalid even though payment handle check contact service reply cant dont scam,0.009090909090909094,Positive
hostel mostly great however lately map display option completely absolutely annoy also really need improve mode one doesnt always address check great lack please fix,0.33999999999999997,Positive
really great find best search easy stress free think one life favorite maybe coupon discount different world iconic get unlock bigger even get would would make cooler,0.45416666666666666,Positive
first time delight easy sadly cancel trip worry jump none lose business nope two tap next screen transaction refund quick easy follow friendly yeah,0.18928571428571428,Positive
experience exceptional one good however may improve able increase number ago moment arrival time room amount cant make number manage hope input understandably clear,0.4916666666666667,Positive
would get assistant terrible instead directly write stupid inefficient forward message sometimes doesnt sometimes wait sometimes never load annoy experience want write get quick simple response dont want check every message get process must faster,-0.2733333333333333,Negative
easy lot information locale however find price get payment stage pay havent exchange check bank account original price relief none less,0.2138888888888889,Positive
good functionality service attach especially frequent traveler often arrive place spend hour try gain entry imagine travel sweaty tire find cannot get many time reception particular problem four last five days entry good,0.37777777777777777,Positive
work fine best available unfortunately recently let service communication car rental didnt show figure didnt finish error second reservation couple later saw bill tell show refund didnt care reason go,0.3027777777777778,Positive
hard compare list basically whatever hide want include example vacation home list initially like great deal two nights icon saw huge list clean fee list price dont allow sneak bunch arbitrary hide,0.19583333333333333,Positive
help take money try make reservation come time confirmation keep show problem even take screen shoot proof didnt show list either service motel several time satisfy chang date either place would say cant help give zero possible,0.0,Positive
good search unfortunately serious false mislead get see real full price confirm reservation always higher search illegal extremely unwanted service completely inaccessible except confirm time wont talk,0.02708333333333331,Positive
love definitely trip easy navigate never send less like show helpful trip always free cancel last minute great plus get many stay fast travel lot like easy make stay well,0.31000000000000005,Positive
genius nice discount extra easy familiar list good time would service certain like premier inn time two particular like choose room type see room altogether great,0.4111607142857143,Positive
service nightmare make family card back unable time two days numerous get someone clear answer could cant even call phone number give confirmation number pin get menu accountability help,-0.09999999999999999,Negative
disappoint lately loyal since day one almost decade unlock genius level however find discount real check phone doesnt even account still get price total plus fact cant update change address,0.17777777777777778,Positive
try reserve room state city find great deal leave trip find different state fault harder address originally address clearly available time contact cancel get response half cost site,0.21805555555555556,Positive
loyal untill stop show full price example see attractive price property open page good untill move payment see absolutely different picture clean property variety open every property figure price spend lot time find accord budget,0.31875000000000003,Positive
really easy find make many allow message directly great many allow even though send trouble find wish,0.4066666666666666,Positive
really didnt much trip ask rate will however every time enter phone point restart one time restart twice order reset recommend like keep phone work order,0.2,Positive
easy entire trip filter free cancelation must also recommend filter star easy message find often close dont offer free cancelation flight well even though best practice always directly never far,0.3738095238095238,Positive
good service find happen charge higher price see screen interest want solve start require impossible create put together one accord slightly change say invalid unreadable like regular pity,0.002777777777777777,Positive
never twice make different arrival find vastly different site clearly provide location ruin service nonexistent provide phone number call help expensive abroad dont respond,-0.09999999999999999,Negative
always easy relevant available glance also easy navigate prompt confirmation make,0.4166666666666667,Positive
easy choose suite need easily confidence room wait recommend,0.43333333333333335,Positive
great application wonderful,0.9,Positive
great find super easy offer helpful find right need biggest perk rate receive many time one small incident one try charge front desk confirmation price correct immediately,0.35039682539682543,Positive
first come first serve think important management portrait real state another place niece transit find pay send arrival local would love way case emergency sudden help till end,0.2285714285714286,Positive
nice easy intrusive good notification,0.5777777777777777,Positive
service price match correct service people phone give right answer even talk supervisor people phone didnt know person person worse one away talk one lie name dont deal people,-0.05714285714285716,Negative
easy check easily do,0.43333333333333335,Positive
seem find decent affordable accommodation,0.16666666666666666,Positive
successfully think flexible come satisfy different need,0.375,Positive
great easy obtain information plus make,0.6166666666666667,Positive
never return money card cautious deal update send least response response even statement amount unprofessional unethical company enter number,-0.3,Negative
click wallet credit click stay underneath show credit place doesnt accept stick reservation support worthless dont see place reward credit whats point earn expire worthless,-0.8,Negative
always work since member pretty good choose havent issue even better partnership well,0.48333333333333334,Positive
list short term rental easy load make difficult back look button manage edit efficient convenient new come list edit make prior publish truly,0.011616161616161616,Positive
convenient reliable,0.0,Positive
cant guarantee especially choose pay property property date stay say credit card invalid meanwhile without problem want property price increase high experience,0.08,Positive
pleasant easy stress free,0.5222222222222221,Positive
go room easy step step friendly,0.4041666666666667,Positive
price match guarantee lie find lower price since would match lower price cancel lower price find always lower lie wasnt bad enough recent horrible experience bait switch show lower price throughout right confirm significantly raise price despicable,-0.17321428571428568,Negative
convenient hospitality industry,0.0,Positive
handy phone able secure want,0.5,Positive
good stay host brilliant guy mutch trouble dog lovely cool lick paint look old tire clean clean linen really pass cheap accommodation would stay,0.36833333333333335,Positive
give lot flexible like one close,0.0,Positive
get easy recommend,0.43333333333333335,Positive
always best way variety awesome plus security ease best easiest love price comparison,0.875,Positive
easy compare add great,0.6166666666666667,Positive
overall good minor make apartment host could phone support try help people small apt cancel reservation without hope ban host,0.19999999999999998,Positive
break moment change number people show previous number apply view change tend revert right back previous also seem change time time example click choose room type completely different first screen idea actually end,0.02891156462585034,Positive
dont faith theyre trustworthy dont give best impossible contact,0.16666666666666669,Positive
first place least month due fact travel hospital every couple easy great one place also easy filter aswell like distance hospital extremely handy dont except one,0.2988095238095238,Positive
many accommodation competitive,0.5,Positive
best motel far good great service number one fit sure highly recommend,0.5228571428571429,Positive
good easy easy find look would highly recommend,0.43166666666666664,Positive
horrible company many bad last one look like arrive could find entrance place many time one answer end back rent another speak tell policy charge never bad business practice,-0.049999999999999975,Negative
disappoint mobile full spend search accommodation via receive confirmation save actually day save also ago unable make payment via mobile web,-0.05000000000000001,Negative
long time however last keep much notice march put money due system service say could wait someone reach back first time,0.04583333333333334,Positive
service get last minute terrible experience,-0.5,Negative
work quite well though system behind sometimes cant understand message section appear random order cant make head tail scroll find recent somewhere near bottom,-0.2,Negative
put free want cancel charge,0.4,Positive
ideal payment integration work try pay since still slow effort improve put since constantly update search function good fast rest completely garbage page cant click accommodation directly need search little make really,0.19027777777777777,Positive
reliable safe accurate information,0.45000000000000007,Positive
easy immediately information individual definitely multiple stay easier find next location type address plus directly contact need cancel previous definitely keep phone always future,0.04583333333333334,Positive
honestly terrible service get room didnt even stay hour later cancel beach close due covid time didnt charge cancellation fee full amount stay honestly scam company previous double wouldnt recommend provider dont even number,-0.04880952380952381,Negative
travel say change lousy design,-0.5,Negative
easy find make,0.43333333333333335,Positive
application resort fee best offer search magically final confirmation step easily miss commit pay obviously clear interest final price pay partial fair application information calculate final price,0.26666666666666666,Positive
easy helpful think go would nice able copy also able see distance place interest also although many could better range distance filter thats would change theyre minor overall good,0.40925925925925927,Positive
lot calendar export remove make usage complicate calendar export,0.0,Positive
great multiple time beach stay overseas,0.4,Positive
enjoy mostly love travel almost always accommodation need always get idea available cost involve bite disappoint experience different accommodation always put accurate always address though love,0.3666666666666667,Positive
really system really easy service great would definitely recommend,0.35833333333333334,Positive
number one stay different guest buy famous right sometimes different trip get money back wallet later several money life much easier highly recommend everyone,0.1273015873015873,Positive
many time never disappoint offer helpful quick easy find look recommend,0.4222222222222222,Positive
excellent tour around world fact,1.0,Positive
best well top definitely clear see easy contact easy cancel good wish would regularly though claim offer breakfast get certain level certain amount per year never really guess thats one negative,0.29047619047619055,Positive
never worse way contact help would expect stay flight hand hand well worse properly settle lower level flight airport high price never,-0.010000000000000002,Negative
spend recently discover phone phone tablet different mobile android account nearly difference highest price several sort service either incredibly stupid dont understand issue likely cannot provide explanation,-0.11666666666666665,Negative
find find name address phone number call directly problem room ref refund change tell contact likewise ref get run around repeat ever,0.1,Positive
easy one place,0.43333333333333335,Positive
handy loyalty accurate fellow great orb,0.6,Positive
like list,0.0,Positive
easy way much affordable,0.31666666666666665,Positive
stay overnight must say stay absolutely fantastic staff friendly beautiful comfortable meal even meal absolutely beautiful friendly service next morn breakfast service fantastic food beautiful would definitely come back would recommend anyone look night two away definitely value money,0.375,Positive
feature ability sort search price distance however feature stop work android device year ago option still click white screen return back start screen finally fix would usually end browser version instead edit still fix two work several bug,-0.05,Negative
service could less didnt listen extreme caution,-0.14583333333333331,Negative
first get overnight airport find room quickly ever since since several time like accumulate communicate property directly also like cancelation contact list easy find,0.22333333333333333,Positive
accommodation feature still break inconvenient great issue extremely annoy especially accommodation message also cannot view list import confirmation view update new update,0.04227272727272728,Positive
cancellation even would charge cancellation fee directly service unhelpful cancel trip due work unhelpful would recommend charge cancellation also contact directly cancel flight overall unpleasant enough experience ill never,-0.15357142857142855,Negative
scam alert doesnt show see web site list far expensive example yesterday saw motel decide stay didnt show motel least expensive property horrible rat bed close web site motel horrible property queen bed motel still property,-0.5333333333333333,Negative
availability really unreliable dispute resolution never go send request full room get end get refund cancellation fee full refund spend pay room biggest mistake suggestion pay ever better yet dont available arent always properly date,0.3,Positive
helpful find location accommodation price need know park breakfast include cost extra consideration easily save take unsure like great way make travel whatsoever two advance fantastic thank,0.4083333333333333,Positive
fraud application dont refund back money dont application,0.0,Positive
perfect occasional dont know area want source close,0.5,Positive
find hospital need description find leave vital information,0.1,Positive
mislead default sort relevant recent course show bad relevant especially highest commission get get castle instead decent accommodation course overall property range guess service look last time get would,0.033333333333333354,Positive
worst experience tell ill late room since flight get say soon lock rude please dont experience,-0.525,Negative
navigation make easier fair acknowledge team innovation,0.7,Positive
definitely great place little able quickly change people see different rather back also able choose number search also discount wasnt able apply exist even one month advance,0.30572916666666666,Positive
really like find sure much really convenient,0.3,Positive
application pretty good one inconvenience property hide within reservation contact property section somewhere middle scroll would really appreciate separate tab option visible place,0.2875,Positive
advice bad experience never able get service terrible experience flight,-0.6499999999999999,Negative
feel always get especially genius fact like anyone else pay original price even call give price even less pretty shameful also interest rais price every time open kind pressure make sure,0.22261904761904763,Positive
garbage absolutely garbage check stay keep reward wallet fine add credit card figure would stop every time try search stay would keep back reward wallet point page could view absolutely pointless try look top day security breach,0.17333333333333334,Positive
friendly interface easy navigate plus level discount level free breakfast bonus,0.40277777777777785,Positive
good experience except reply,0.7,Positive
good stay rat easy payment method clearly define,0.41111111111111115,Positive
try rent car via day hurry didnt think twice prepay rental car provider provide car base license despite valid legal license data script refund within support person write back politely tell one refund choke,-0.20000000000000004,Negative
really easy really easy specify whatever look list like filter easy whatever want include part didnt like inability confirmation number ability print least try long go smoothly may new default travel,0.21233766233766233,Positive
people please think twice three time claim policy false two ago reserve reservation month later one night fee claim technical issue say forget money clear help get refund better get better service money,0.11666666666666665,Positive
three time recent experience disappoint card payment despite deduction appear account find difficult locate service finally service provide payment bank unfortunately could overall wouldnt recommend,-0.2,Negative
ask manage need accommodation youve plus car hire airport transfer covid time able one platform help far really hope property description still holiday uncertain time,0.26666666666666666,Positive
emergency take ill could travel certain lose money cancellation assure refund highly convenient wed like travel,-0.041904761904761896,Negative
make reservation put credit card information site free cancelation option immediately whole amount fault money back tell get money back days pay fault dont get money back day bad experience bad experience ill never repeat,-0.16249999999999995,Negative
one flight miss connection refund leave next flight refund help alternative flight,0.0,Positive
good handy informative secure would better option mediator speak,0.5499999999999999,Positive
great good helpful site definitely glad get disappoint,0.6666666666666666,Positive
easy great make pay time,0.6166666666666667,Positive
great information cool stay intuitive easy navigate free cancellation option easy safe confirmation provide assurance hope thank decide stay villa instead accommodation thats list aside fact renowned friend try heritage value list,0.48611111111111116,Positive
road international overland travel process simple total determine give selection accommodation usually adequate good occasion alternative company would recommend insist annually accommodation show always match reality give hostel,0.20666666666666664,Positive
way normal search application return search impossible search read example keep scroll wasnt like application completely unusable,-0.13888888888888887,Negative
hello dont know reach help section problem see section search check map like delete reinstall map section help really annoy always copy check always location access thats issue thank,0.2,Positive
research carefully get bargain regularly look travel business stay qualify great never issue reception upon arrival always get great room thats pay premium however say find absolute bargain personal experience may disagree love,0.31428571428571433,Positive
confirmation mean install clarification click link confirmation install common pattern market know bait switch offer one change else case want show probably want advertise maybe happy trade,0.0625,Positive
quick would encourage many people enjoy,0.41111111111111115,Positive
really access best travel collect one place,0.6,Positive
apartment family double leave look place stay holiday write couple time service never obviously dont care time time different ways accommodation future really really good experience,0.13999999999999999,Positive
see difference discount highest level worth way downtown rent car drive get car discount many rental lot cash discount help boost higher think deal directly cash get small discount thats still,0.18000000000000002,Positive
fast easy get great,0.4777777777777778,Positive
find helpful destination due one party longer able travel far able cancel hope able visit another time thank,0.29500000000000004,Positive
good experience accommodation far,0.39999999999999997,Positive
fraud location find also one pick phone call option zero star hence give star otherwise give zero star,0.0,Positive
service easy excellent thank much,0.5444444444444444,Positive
find great else utterly go wrong support minimal particularly helpful automatic check system continually stick loop wont complete even start none information save enter information absolutely rubbish,0.11111111111111112,Positive
central brazil distance show correct city show away want strange map view make distinction make reservation turn motel sex outside city industrial area find great map taxi take,0.1875,Positive
verification account browser still matter many time way could get help guess go chang phone also remind already way sign,0.5,Positive
best review property free keep good work,0.6999999999999998,Positive
good constantly offer unavailable face,0.35,Positive
would easy informative,0.43333333333333335,Positive
good find good several time already without issue,0.4666666666666666,Positive
room upon check discover human hair tiny crumple park receipt make bed leave immediately try contact keep room empty keep money contact say theres stay cost refund ability leave review dont see good wont know bad stuff till late,-0.06666666666666664,Negative
good easy reliable,0.5666666666666667,Positive
awesome cant find wrong clear cancel option highly recommend,0.19,Positive
two separate reserve unsuccessful stick wait refund still dont place sleep tonight update go set reservation directly direct price better deal offer,0.3,Positive
week would over pay full amount wait get refund even answer miss days trustworthy,0.35,Positive
frankly really great usually check find open compare time mobile much extra towards meal else like bar love recommend travel,0.21000000000000002,Positive
complicate track every make love genius,0.5,Positive
access likely keep,0.0,Positive
credit card information one without authorization leave without room midnight refund really good find compare work well actually need jump help solve problem core element trust would never give hostel rent mistake,0.35,Positive
easy fast respond,0.31666666666666665,Positive
cant bundle flight car need add,0.0,Positive
please advise sick try get hold cant help need phone number please money take credit card even though month away,-0.7142857142857143,Negative
receive scam message good enough,0.35,Positive
incident stay property confirm tell cancel due fully person say show ill reservation cant actually detect property already fully satisfy mess,-0.2,Negative
could reserve pay right away time save mobile phone sometimes cool dont like hard find place want along almost property want stay allow instead,0.11468253968253966,Positive
wonderful experience last atmosphere staff affordable service charge specially neat clean room,0.430952380952381,Positive
pathetic support team flight change despite flexible ticket keep put hold consideration international phone bear rais agent contact please reply mail week try change flight definitely buy service quality,-0.3333333333333333,Negative
friendly thank god hate technology easy,0.002777777777777768,Positive
stay reserve suite suppose come spa tub room specifically hard day get property check spa tub extra go back front desk tell sorry one already extra sofa bed another method next time could stand desk clerk day degree weather didnt point would suggest either locate call directly ill one ever ill confirm reservation directly arrive,-0.18796296296296297,Negative
fortunate travel lot wonderful process find open communication accountable neutral party involve solve great selection standard one issue review system limit space overall must everyone,0.3666666666666667,Positive
fine could better think ease however main reason poor rat fact cant adjust longer get administrator apparently thats issue shrug difference option simply help response either youve get dont install,0.12222222222222225,Positive
easy find look,0.43333333333333335,Positive
able get work great,0.65,Positive
access inform someone address communication fake make account service chat overseas despite call issue tell unable freeze try activate able call operator doesnt even know function please beware,-0.16666666666666666,Negative
never intuitive hassle free,0.4,Positive
charge price pay last accommodation finally discount second happen,0.0,Positive
