review_description,polarity,Sentiment
unable reach service select option care credit shell give flight return way talk anyone get information even response give feedback cannot link specify less,-0.3333333333333333,Negative
unprofessional never give flight say amount hell never fraud company see legally rot hell,0.2,Positive
worst experience ever recommend flight ticket due per order amount cash transferable credit proper care number care executive available personal travel assistant auto would like give zero star option available,-0.05416666666666666,Negative
say care get issue resolve via option worst service payment status update one call care number take less would rat least number scale,-0.48888888888888893,Negative
experience service topnotch exceed food absolutely delicious truly promptness necessary seamless process excellent service make trip enjoyable highly recommend fellow,0.46,Positive
writ option connect service share query train ticket get confirm full refund still get refund bad service well connect issue better option talk chat call get resolve hope get feature back,0.03750000000000003,Positive
first time good support satisfactory march havent receive refund yet multiple time better directly talk rather money stick less still expect response refund,0.23055555555555554,Positive
worst experience dont know support less always send link file click show currently disable dont people provide direct contact mail directly reach instead stupid idea support need refund soon possible,-0.2523809523809524,Negative
new feature less travel also option available discuss matter support say available star human help deal issue,0.15393939393939396,Positive
train ticket two one later want cancel one doesnt option neither talk executive except foolish assistant cannot cancel ticket ticket cant third party dont know mistake make extremely exhaust,-0.041666666666666664,Negative
room deluxe room guess get room without jet spray washroom resolve suppose washroom days room shut cant dont fool around,0.6,Positive
care nightmare try cancel trip time small cancellation fee balance however trip try call number service executive assure raise issue however havent receive try care number option talk executive dont even think twice,-0.25,Negative
via they say dont record care reception talk care voucher reception provide room reception tell care tell back didnt call hour already night make,0.0,Positive
total fraud possible way connect support development run big company without proper support amount get account still do try contact happen bad support disappoint service,-0.13999999999999996,Negative
worst experience bus departure bus receive regard bus cancellation due breakdown bus refund didnt refund amount request refund request scope request query also confirm bus operator also confirm bus still get refund back,-0.375,Negative
yet response register grievance link provide care number address international flight today due spell mistake name give air cancel ticket loss around also replan journey could contact contact number give respond highly regrettable,0.011666666666666667,Positive
worst experience two first one didnt confirm amount account tell get refund work days didnt see refund process contact care number correct mail would definitely recommend one avoid,-0.25,Negative
care support status request make available,0.4,Positive
worst worst worst ever definitely expose every platform provide connect flight actually nit connect ticket next day second flight instead return whole amount return one due suffer month write uncountable answer provide support link coz work well shame twitter,-0.32499999999999996,Negative
fraud aggregator even month prior didnt refund read term whilst werent state,0.0,Positive
coz recently room choose do come know manager confirm people transfer refund credit card account bill cycle come refund come yet company,0.0,Positive
make application worst experience option connect support connect support error even care also connect accept list application,-1.0,Negative
outstand class option care worst experience ever life lose dont request,-1.0,Negative
never refund total scam give voucher within days much cannot like try cab cab available intercity travel like train ticket cannot select source station cannot anywhere normal ticket,0.18750000000000003,Positive
date new eve every almost full team sort issue free cost time costly property great relief experience recommend,0.4215909090909091,Positive
return money right keep money return ticket confirm policy absolutely day light robbery shame deeply disgust extra charge also ticket charge top care number keep search look help pray god ticket confirm,0.23095238095238094,Positive
want delete one flight history doesnt allow try reach support direct need someone respond give direct contact number support talk dont recommend anyone one,0.1,Positive
poor support without resolution open issue disappear follow one call assure proper resolution issue pertain damage cad car park neither own,0.04999999999999999,Positive
cannot trust lock fare domestic flight air fare lock fare site part ticket process complete ticket site extra money refund adjust already collect amount hence cannot trust site care also answer query rather disconnect answer query refund hence decide access site,0.03333333333333333,Positive
dont work one would expect help chat get absolute rubbish one flight send need passport theres option anywhere update support always busy high disconnect call option wait well,0.15333333333333335,Positive
worst ever worst service ever refund hold onto account raise query one dont know worst well company fraud way contact trip blank screen even raise query one answer nonsense,-0.75,Negative
excellent easy,0.7166666666666667,Positive
support flight ticket worth get days journey flight try contact help one pick support option even doesnt work didnt confirm cancellation even though flight basically lose disappoint would recommend service,0.3,Positive
support bad complaint query list option complaint type service bus suppose start get call say bus particular bus reach destination time track phone number give total waste invalid,-0.22222222222222218,Negative
rate hardly contact except prefer chat box,-0.2916666666666667,Negative
worst ever room give room one show refund care never get option talk care executive best ruin holiday expensive price,-0.16666666666666666,Negative
good reschedule ticket say team contact within response till already try call support respond write immediate action still response dont recommend anyone,0.39999999999999997,Positive
absolutely poor grievance redressal follow company refund ticket pend case close post review get link link flight bus ticket refund cant really regret request pend since issue still second link issue first,0.012499999999999997,Positive
pathetic service support harass nexus loot policy cab advance cab patel come pickup trip per policy cant take get easily fit inside dickey cash support refund provide,-0.3,Negative
highly recommend ticket money wasnt confirm money return immediately raise complain however due change error say cancellation invalid,0.0175,Positive
good fair always right price air fair,0.5964285714285713,Positive
give grievance link take anywhere send system help reach real experience room site amount get still didnt get sort say confirm way even contact care person please stay away absolutely annoy amount dont know get back,0.13333333333333333,Positive
cab airport get know pick time driver assign yet avoid,0.0,Positive
various covid insurance flight amount flight get confirmation covid insurance even receipt also flight amount card flight covid insurance also try several time reach care unable reach doesnt option resolve issue,-0.16666666666666666,Negative
worst better flight consecutive board time one seat extra money seat dont know sure fault risk worst experience never make mistake,-0.2,Negative
fraudulent please alert transaction ticket train already refund provide amount around able contact dont valid contact number contact clear show irresponsible please better make trip travel,0.3666666666666667,Positive
worst travel relate ever poor support system accessible time moreover close without even issue recommend service,-0.3416666666666666,Negative
bad service period also covid cancellation fee talk provide full amount credit cell also try many time talk massage many time system due unable credit cell balance another flight pay money really bad service friendly covid cancelation flight fair,0.044444444444444474,Positive
care service dont clearly nobody attention extra amount amount also executive reschedule flight family face great loss write review one year ago year amount bank link cannot connect service total waste,0.13999999999999999,Positive
waste due reason get wallet try move bank account ask login correct mail phone number login via account history show transaction via account worst part contact like mail ticket system complain per worst,-0.58125,Negative
care impossible reach flight wish mobile number account literally way update unable find link response update open account land page like don currently support flight case please link track list page update exact response,-0.1833333333333333,Negative
quality reduce availability check hard contact care get resolve sometimes get resolve much better cannot,0.10416666666666666,Positive
worst ever see get didnt receive money yet dont even care service,-1.0,Negative
good fast service,0.44999999999999996,Positive
writ theres option provide feedback raise via unless relate open close make since look airport cab luggage bag even sedan airport pick say hypocrisy proper luggage carriage,0.0,Positive
worst ever see ticket complain response come,-1.0,Negative
worst travel would recommend travel check price another well fool double bus check half price would like rate minus one dont option,-0.3166666666666667,Negative
worst ever talk international service side support didnt reach service toll free ticket poor service ever see dont international connect flight different otherwise problem never get solve try contact service week decline every time,-0.16666666666666666,Negative
hello since last maybe plan visit page destination base purpose like adventure romance family many really nice much informative easy plan understand journey since take make trip remove request restore feature,0.15555555555555556,Positive
unable sync,-0.5,Negative
frequent fraudulent behaviour recently train ticket show error check status already whereas show train arent yet show error try cancel apart number contact care,0.05,Positive
previously good totally upset proper care way reach care speak important sort except automatic cab inclusive wont show contact one clear information either,0.24000000000000005,Positive
bad experience try cancel bus always wrong even issue executive till refund able contact executive assure get refund technical due unable cancel situation technical team ticket proof cancellation refund yet,-0.18928571428571425,Negative
coz offer know care handle pathetically dirty look price range couple back obviously go available time higher rate never opt,0.012500000000000011,Positive
good service way better centric try reach support quite time account get transaction receive voucher refund apparently theres way reach regard,0.3125,Positive
care support many time cannot deliver lower berth refund cancellation fee convenient first treat loyal pathetically time bad idea pend support suppose tech help make process better thank please attempt totally absurd,0.0638888888888889,Positive
like flight experience interest go cab end worst experience support team lose money whats even funny ask feedback trip experience never take action refund amount update get expect track ability service thank,-0.21666666666666667,Negative
support tab friendly even doesnt work need fix,0.375,Positive
one worst platform flight ticket already money credit shell want make another boom cant find credit shell money anywhere support reach typical greatly recommend site,-0.12222222222222223,Negative
horrible experience select offer pay option avail discount however pay didnt get discount care executive also help pay full amount avail offer highly disappoint bear,-0.16333333333333333,Negative
unable complete advance lock price flight try complete say cant add duplicate traveller try chang traveller still unable continue long time dont know happen edit still issue horrible,-0.30833333333333335,Negative
horrible service dont management always check service extremely terrible minimum hour get connect also dont resolve simply apologize ask sleep nightmare especially travel,-0.5,Negative
less friendly search search less classify preference never area moreover list description box cover space slow moreover work do content section make friendly base,-0.11388888888888889,Negative
say least show eyewash offer bank flight offer apply payment amount without option reach care answer never ever horrible experience,-0.65,Negative
around travel cash per advertisement usable purchase domestic sadly show try resolve help way could resolve limit care call also majority travel cash verge expiry would good human service person could help,0.04999999999999999,Positive
theft bus ticket due medical emergency doctor get cancel also bus depart theft people didnt final response say take cancellation refund balance amount bus driver rude unbelievable want,-0.135,Negative
request please application people query follow refund since last care executive tell know loot money check tab dont pay check one already amount claim stay full,0.175,Positive
nice easy refund policy easy prompt would better able actually talk care instead rais issue wait issue resolve also due absence official care numerous exploit situation,0.2587962962962963,Positive
flight available,0.4,Positive
terrible service flight date amount money take confirmation send end office chang hence pay twice yet even though proof way speak care theres one give invalid anyway honestly waste time money,-0.6,Negative
worse service experience bother try choose greed business preference try adjust travel voucher instead refund refund receive refund even transfer keep communication please way communication also cant believe link service much better,0.04999999999999999,Positive
work,0.0,Positive
dont non friendly,0.375,Positive
stay voucher get late check room type per voucher day get relief treat contempt even complain doesnt take quickly since money stay even doesnt want bad,-0.22222222222222218,Negative
dont want cancel cancellation option one call till think,0.0,Positive
worst experience ever ill suggest never ever want peace life list existence theyll charge money loose mental peace wont get money either month still havent refund ill suggest dont ever want keep money safe mental peace,-0.2538461538461539,Negative
suitable family holiday,0.55,Positive
supportive easily do,0.4666666666666667,Positive
didnt work,0.0,Positive
best,1.0,Positive
good service discount,0.7,Positive
confirm ticket confirm finish get refund satisfactory performance,0.0,Positive
super fast nice,0.37777777777777777,Positive
take extra money confirm railway provide consider confirm check seat board train reason extra money promise provide confirm,0.0,Positive
flight akasa full amount refund forward travel partner able contact support team find please guide,0.425,Positive
doesnt work time,0.0,Positive
worst travel company ever think face issue successful payment many people well define channel contact support please dont prefer many best available prefer well define service channel easily sort,0.369047619047619,Positive
super service,0.3333333333333333,Positive
room destination owner give property staff help another property,0.0,Positive
poor service take service,-0.4,Negative
good ticket,0.7,Positive
pathetic service support recommend another accept,-1.0,Negative
worst experience dont name correction name change policy complete support care long wait wait wait revert mail people loot money come support never support airport office landline never pick may landline nobody pick call,-0.3166666666666667,Negative
third class less application mention contact service support directly worst experience try cancel error go wrong try time refund policy lose cancelation ticket bad decision choose seriously,-0.45,Negative
one disgust confirm automatically without information,0.0,Positive
bad experience flight ticket along airport cab surprise cab never turn try call even constant number one forcefully another cab extra price try raise complaint one answer take concern still unresolved service never,-0.24999999999999994,Negative
great platform multiple travel great recently face bad experience site care attitude towards work disappoint instead solution resort end didnt even notify also ref provide alternative accommodation,0.18000000000000005,Positive
good interface easy one catch put double mode time current view revert kind inconvenience future,0.2888888888888889,Positive
excellent,1.0,Positive
pathetic think company fraud try cancel due change keep say go wrong try error try search care number none number work dont know since days remain till cancel claim full refund,-0.31875,Negative
money get make even though give page nowhere cant even contact directly care number resolve issue even try automatically disconnect right,0.19285714285714284,Positive
stop give tea break meal journey bad quality bus bad smell bad driver behaviour need full refund,-0.4374999999999999,Negative
good accommodation easy navigation competitive make favorite,0.5444444444444444,Positive
regular recent experience make switch service try train ticket money get twice pay payment support non human loop try contact call system also pathetic doesnt even take contact,-0.25,Negative
good rate bad,5.551115123125783e-17,Positive
worst experience confirm two restaurant confirm three one week trip agent cancel choose another room available area trip property owner check dont,-0.3,Negative
fake dont bus,-0.5,Negative
awesome get ticket also refund,1.0,Positive
worst ever flight last year didnt even get confirmation another money never raise refund request tell latest would give refund side mail travel agency process refund request play pathetic,-0.375,Negative
worst travel cannot reach care try reach unable call number ask chat box keep stick loop without help stop work get reply hell money need refund,-0.75,Negative
application scam check site always directly site huge convenience fee save wont provide another flight even flight spend money accord price ticket second time charge convenience fee also,0.1666666666666667,Positive
bus bus location provide due bus help refund,-0.125,Negative
unknown source unusable,-0.1,Negative
prefer train cut money do failure message amount account days wait days money mistake do less,-0.2416666666666667,Negative
helpful must,0.0,Positive
reward money review photo photo properly review get reward review clever also dont allow delete review offer,0.08333333333333333,Positive
easy full optional,0.39166666666666666,Positive
less waste time try contact support money stick confirm,-0.18333333333333335,Negative
horrible issue still sort onward ticket without passport backward need passport next year apply passport check passport say go ahead consumer sense hold passport must confirm onward ticket care absolutely helpful even solution yet try cheat falsely tell price hike price also another along one confirm today without hike absolutely cheat,-0.20000000000000004,Negative
dont initiate refund service also dont respond well give refund till date dont solve issue make prefer last time,0.0,Positive
train amount advertisement say case cancellation refund afterwards bus convenient hence trip bus try cancel train see get refund lose onwards,0.0,Positive
worst experience regard cancellation ticket cancellation amount journey due health issue ticket refund amount please dont ticket supportive,-0.20833333333333334,Negative
honeymoon even worst experience flight get cant continue package flight amount else wont,-1.0,Negative
amount do yet time message send yet receive also without wont able travel generate pass available cant track anywhere care call care dont show kindly rectify system return money,0.5,Positive
worst normal worst travel train get refund till month receive refund option talk care number mail get refund file case consumer court get refund back didnt even give compensation money worst experience,-0.5700000000000001,Negative
due covid try reschedule cant see plus option reach care always click service option page money stick try first time worst experience never encourage recommend anyone,-0.2916666666666667,Negative
worst response say resolve issue within still even week twice listen whatever say wait till give update seriously worst service,-1.0,Negative
face firstly star rat worth dont deserve next problem dont accept next get many phone tell eligible free nights didnt get free night,0.2642857142857143,Positive
theres zero rat otherwise zero rat best never twice one month struggle contact say confirm send mail reflect whats waste dont ull end money,0.4,Positive
also corrupt low rat bad specific service provider,-0.29999999999999993,Negative
worst service ever much better,-0.25,Negative
excellent friendly best best team always prefer also refer thank,0.84375,Positive
payment blank black screen suppose,-0.08333333333333333,Negative
wonderful genuine get spot response also payment card tez one disappoint get call make call care regard never turn help wont even able contact directly support always come picture able resolve issue hope read review might call back expect call thats give rat never write much big review,0.35714285714285715,Positive
experience fake never trust accept care also support properly please support properly make trip authentic,0.0,Positive
great experience make work easy dont search one available one platform additional offer give attractive since last never face regard even support really helpful,0.43888888888888894,Positive
anyone really flight past days try connect executive one help flight get say flight number main concern try connect staff one help situation really feel worst experience point time,-0.13666666666666666,Negative
instead dont would say worst service flight go cancellation directly mark ticket journey travel way correct even send care service cancel ticket say get refund get whole ticket worth strategy,-0.09999999999999999,Negative
bad experience service support bus fare high bus sleeper seater time journey see bus normal seater low quality like local bus try lot communicate service support didnt get positive response also contact invalid suggest dont type,-0.027121212121212088,Negative
bus ticket bad experience firstly bus fine bus destination travel long reach destination didnt tell reason poor service completely disappoint doesnt bus review system,-0.06388888888888887,Negative
dont recommend flight they charge almost host plus check dont process call able support point availability thats trip better treat good way,0.5666666666666667,Positive
try international confirm payment option transaction page cancel much time room expect instead confirm reply concern raise mail till date end instead refund stupid blame loss money,-0.19999999999999996,Negative
unreliable service proper proper management still show train active even though ticket month back due covid clue train get due covid do mistake page status show amount get amount ticket ticket option know,-0.06388888888888888,Negative
fake promise didnt deliver always take experience worst trip end driver didnt know route navigate one hour spend itinerary background research vendor hire way handle worst dont experience effort mistake also promise,-0.8333333333333334,Negative
even give star rat send ask star rat mail need support team time that fault response revoke response can rate option remember better market already,0.5,Positive
option would even give star bad bad fair later stupid flight two different connect give refund get bad make trip instead,-0.31428571428571417,Negative
mentally year unable contact service either call mail unable get refund flight good good service shine wrong ways loot money really sad state pity,-0.10000000000000002,Negative
simple friendly the cancellation quick amount totally star worth bank offer design way anyone totally nice still check whether extra final immediately,0.20104166666666667,Positive
site completely fraud due covid spread cancel refund give say cancelation invoice one solve problem close respond completely fraud request dont dont delete,0.025000000000000005,Positive
anyone connect agent directly latest acceptable make flight cab due delay person inform miss flight forget refund basic disciplinary action service beyond one available help poor attempt travel important action take side usage,0.121875,Positive
pathetic nonsense complete care number completely less take real person listen issue solve problem ticket two time get error message money reference talk team care number exist showup,-0.21666666666666667,Negative
worst clear try contact company cant care number doesnt help contact information try hell lot contact cannot service page number phone number still show and highly recommend please untill unless fix,-0.24666666666666667,Negative
ill get within min keep buffer irresponsive money first unable login check cancel option would recommend anyone small care provide less want refund back otherwise legal take,-0.1380952380952381,Negative
hello history travel covid gradually worst since crash click flight may get due covid flight operator return money support care number instruct support dont enough answer dont right unless less money,-0.2011904761904762,Negative
worst experience train ticket get mail ticket show successful option refund try show ticket already write management auto mail write support write support even toll free number cost message executive,0.05000000000000001,Positive
worst experience ever flight portal layover ahead one flight layover try reschedule flight many time get assistance flight lose due pain whole process gruesome never,-0.28500000000000003,Negative
would rate domestic ticket transaction make still process days refund confirmation make try chat available decline request talk agent really disappoint company never make disgust,0.20000000000000004,Positive
worst fraud travel people take advantage covid refund money assist alternative say credit shield login account allow credit shield allow payment credit shield contact care care disable cannot phone,-1.0,Negative
today train amount already private group debit card show theres history ticket registration ridiculous doesnt even proper care network ago try contact service bot say theres ticket registration name theres facility direct contact service proof,-0.05833333333333333,Negative
try rip wallet dont support issue chat bot doesnt resolution provide support executive trigger payment failure notice similar original duplicate get refund,0.01944444444444443,Positive
bad flight make reservation three first part try contact assistance chat dont understand service number connect unprofessionalism,-0.22499999999999992,Negative
worst nights start didnt let check deal lot due try call care time one pick call instead send link theres option get help give zero star issue resolve yet even contact one half month,-0.4305555555555556,Negative
didnt refund money unlawfully amount half also form cant contact anyway non responsive phone auto mode cut chat box never work available option contact twitter also lucky reply reply also always less text pathetic,-0.12,Negative
worst experience ever life please dont prefer point time ticket march get due corona get amount credit shell try since option find whole pathetic credit shell option claim disappoint doesnt deserve one star well,-0.48125,Negative
worst worst experience ever dont trust first time flight ticket enter date month correctly scam change month make chang month charge extra charge case never flight,-0.4375,Negative
since june recently face problem money get try reach care vain though problem get still point human support hence request better call center service otherwise excellent,0.27999999999999997,Positive
cannot connect support query regard refund train ticket ask support ask simple question regard deduction still cannot connect lot pay agent cannot respond query via direct transactional,0.05,Positive
stay nice unhappy receive credit bank account mention time promotional select debit card offer suppose still pend till dissatisfy,0.0,Positive
dependable far availability concern many lower show allow post genuine often may really exist example bus available,0.32,Positive
flight get due operational never receive correspondence regard cancellation refund try contact number option check query way speak care representative please bot want make sure dont want lose money,0.1875,Positive
try update technical error try reach care keep say try call representative horrible service zero satisfaction dont know reschedule option cancel never ever please stay away scam care,-0.5,Negative
show receive even day make even check another show available way contact either care right back non work unhelpful terrible experience,-0.07857142857142857,Negative
soon option add wallet thats stick refund technical error support wont call back valuable money nowhere holiday trip due negligence support call back option days,-0.03125,Negative
application really cheat try reach support executive since yesterday deduct twice payment contact rubbish support option mail revert mail unresponsive contact money poor pathetic provide,-0.39999999999999997,Negative
try contact support last several time impossible respond properly feed refund amount flight also yet also respond frequent flyer gold per imagine service new switch,-0.07171717171717172,Negative
make travel insurance time rest amount closer travel date full amount regard travel insurance care support disappoint wont,0.35,Positive
train yesterday wait list time well last night cancel plan want cancel ticket doesnt want click cancellation option page show go wrong whole application work good cancellation option work,0.09999999999999999,Positive
flight ticket time experience horrible air flight update care agent someone air one flight available get refund call care air hang form check counter dont tie cancel reschedule tomorrow else option give cancel new ticket,-0.15454545454545454,Negative
bad experience cancellation due natural calamity goa support care team absolutely help forego around similar brilliant response support salvage money suggest team learn competition improve service best,0.19642857142857142,Positive
round trip place back town make mistake flight refund mistake will pay problem problem return ticket round trip pay even though return ticket try call response one worst service,-0.35,Negative
dont international cant reschedule otherwise must private secretary somebody hold phone number give wait call call abroad must millionaire put call hold still try wish separate line international cal easy competitive domestic travel fix days,0.08666666666666667,Positive
last today cab outstation last moment care cab information receive putt call hold receive reply service partner cab another cab instantly nearly double amount limit review check experience,0.0,Positive
worst ever see flight flight second flight ticket confirm first still progress last say dont payment conduct full amount flight contact bank bank manager tell payment say second flight also cancel didnt refund try talk didnt connect worst ever see,-0.19999999999999998,Negative
experience bad show train schedule confirm ticket create get amount actually train schedule still ago experience didnt get full partial refund even reply,-0.11249999999999996,Negative
pallette initially rate almost instantly even property block didnt even care inform prior one feel travel way south stand middle road fake,-0.1,Negative
ticket money confirmation flight ticket yet even confirmation try possible ways contact response service chat support reply confirmation next time last time amount twice bank also proper response think amount less,-0.03333333333333333,Negative
try make flight amount get account happen still havent receive money back unable get touch service worst experience ever link provide resolution access also concern regard,-0.5,Negative
service main issue many time flight many request refund amount still didnt get solution service also dont option contact contact via twitter send response within week prepare relate,0.38888888888888884,Positive
due covid receive refund cannot withdraw amount wallet continuously error withdrawal connect care also try continuously recommend,-0.125,Negative
flight ticket money get confirmation unable find way speak care take twitter say dont number money return original mode payment days havent receive refund able connect number option contact care,0.125,Positive
worst experience trip difficult get back money days trip still receive amount back whenever call care reply need resolve still response dont install worst service,-0.5,Negative
worthless able cancel train be try cancel past cancellation contact available care edit link still open register switch load white screen blank page,-0.021428571428571432,Negative
one city never reach late even see doesnt exist location name ownership already due marriage season nearby fully really painful take lot find alternative arrangement response poor also time convey trust,-0.38125,Negative
never ever flight pathetic horrible support reschedule flight days ago technical try twitter never contact never receive reply days flight technical error extort hard money corona outbreak,-0.4583333333333333,Negative
unprofessional fraud firm come best part money account havent receive confirmation yet sign one ticket show progress hard money account able contact chat response side,0.2520833333333333,Positive
wish see previous negative everyone response care case flight refund amount back account cash transfer amount bank account everyday try contact care response worst dont option call care well doesnt even deserve star,-0.33333333333333337,Negative
quite till recently flight get due covid get credit shell voucher new flight option really try many ways get,0.14227272727272727,Positive
constantly send push search try never work crazy get like day ever work dont find better ways people open add rather bug good even without bogus,0.12,Positive
horrible point contact anywhere get care also hopeless one ticket first send mail refund hour confirm two time do due information one respond please dont,-0.2916666666666667,Negative
cannot connect care instantly flight transaction money option contact care information difficult impossible talk executive till get money,-0.38888888888888884,Negative
pathetic service contact one like refund till certain time even cancel ticket time send gift worst experience highly recommend rate everywhere,-0.4064285714285714,Negative
dont trust goa filter location also location show outside goa try cancel also say non two free cancel free try apply applicable tell cancel try cancel week check date mail many time wont fake pool,0.16,Positive
love lot one big problem search train source list train tap train train name show complete schedule train journey information unlike please add option well tap train train name show like first station last station halt thank,0.16999999999999998,Positive
worst part show category look extend stay trick upgrade higher category higher price see available another deluxe show deluxe make take suite deluxe available look another account cheap higher reception price hike multiple search,0.25,Positive
try flight show amount account ticket try morn time process do get two two time try contact support worst experience still wait refund amount edit still link help,-1.0,Negative
pathetic experience last take ownership fraud better directly dependent would waste around dont ever flight,-0.12000000000000002,Negative
worst dont march bus ticket realize choose wrong date travel try connect team modify date one support say cannot talk bus reason give bus operator end cancel ticket refund lose choose wrong date cheap,-0.4,Negative
would rat even lesser option one worst flight issue regard refund flight ticket days since till havent get update refund whenever care number talk regard issue call automatically disconnect see many people issue recommend one,-0.16666666666666666,Negative
dont prefer travel sure case failure always month march international flight due covid get get yet text multiple time later call hopeless helpless virtual advisor lot still wait link work,0.009722222222222215,Positive
huge wall build around way reach human care actually reach bot good fix dont work voice help less face right hell man bloody disgust,0.059863945578231305,Positive
travel proper support try get issue resolve still unable dont dont trust suffer like see give link chat computer kill patience past proper solution even solution response worst worst travel dont,-0.4583333333333333,Negative
usually travel experience good travel experience really worst bus ticket bus operator bus didnt even inform almost one hour road finally bus operator say bus try contact direct communication lac support dont know refund one provide information,-0.09000000000000001,Negative
make international check policy regard covid seek help chat person couple next receive say realize stupid robot try tell cancel make look like fool need stop cancellation,-0.26666666666666666,Negative
recommend since previously could reach support team extraordinary system continue redirect bus receive confirmation contact bus track unable board raise complaint close without ask feedback rat,-0.15833333333333333,Negative
horrible experience regard cab calculate distance destination driver say trip complete around check distance wasnt fault calculate distance wrong care inform another cab pay extra remain distance pay extra,-0.27999999999999997,Negative
worst ever go recently unfortunately successful money get think would due network issue care confirm money merchant say money definitely account days days money account care say do,-0.09375,Negative
worst service contact even though get ticket automatic reply option available thats also automatic link portal contact ineffective white space thats,-0.19999999999999998,Negative
third class third class support accept payment card get non earn price total make trip way better third class would never,0.1,Positive
really get flight directly due covid money transfer bank account one year show wallet try contact care number either bad service,-0.20833333333333326,Negative
worst amount ticket didnt make finally make make trip havent amount till date moreover certain cannot contact care person,-0.2619047619047619,Negative
horrible flight get doesnt information allow request refund chat bot extremely less even able get connect human agent much believe link provide previous review even open want talk human,-0.07916666666666668,Negative
tire try login dont get login try multiple time different clear cache speak support team transfer call different one solution pathetic,-0.18,Negative
payment say go bank click link send doesnt support moreover cant raise two support within even system doesnt help care number also doesnt allow talk anyone,0.0,Positive
support do recent technical error get confirmation end moment roam around city get new waste lot time worst experience ever never ever recommend risk trip,-0.21272727272727274,Negative
experience clearly centric poorly design didnt complete flight time money yet support available unintelligible virtual assistant access connect care agent either phone number please transaction like fraudulent application,0.024999999999999994,Positive
cheat partial confirmation final try several time function time work cancellation service provide still speak rudely worst theft never rail,-0.275,Negative
bad service flight unfortunately flight get side refund assurance call even courtesy respond way better waste money time,-0.22499999999999992,Negative
nice suggest lack one major service either chat agent talk agent care difficulty contact company face difficulty contact issue even face problem although resolve satisfy consider suggestion surely help,0.3875,Positive
one worst ever lot unnecessary service worst among recommend everyone dont otherwise pay hefty loss cancellation policy worst try loot money people even good prefer foot travel service,-0.54,Negative
service even try many days disconnect call even option contact flight get covid positive flight suppose provide full refund seat even proof say number didnt match ticket allow contact havent get refund even contact multiple time,0.2693181818181818,Positive
want change flight layover duration go wrong screen see try chang try call care keep send link even connect real person share concern either bug attend,-0.15,Negative
pathetic service ticket amount get ticket show progress next flight already week refund still do contact service available chat bot pathetic well never,-0.4,Negative
worst service ever tie still show list even take payment stay service ask resolve issue call friend wait room travel far neither issue get resolve initiate refund yet still ask wait recommend,-0.45,Negative
unnecessary convenience fee flight refund amount method payment take refund wallet apply return bank option return full amount rather convenience fee convenience provide money way better,0.15,Positive
terrible experience people refund though well write cancellation policy refund bank account reality lose money cheat people like,-1.0,Negative
bad service ever regular traveler always want share latest incident last month flight please flight try contact care two ways telephone chat try telephone allow contact support chat automatic standard reply worst experience,-0.19999999999999996,Negative
regularly time worst experience room breakfast soon expiration cancellation period show include care theres absolutely feel try scam people additional amount breakfast pay,-0.26666666666666666,Negative
really disappoint flight ticket time offer indigo fly ull get reward travel didnt get facility worth time train ticket wait get yet,0.43333333333333335,Positive
new interphase horrible contact care button like go legit fraud night update link send work report bug currently support apart bot,-0.2878787878787879,Negative
transaction wasnt amount get account try available response nightmare would appreciate someone guide communicate refund,0.4,Positive
recent due failure money get cash wallet yet dont see balance try reach support several time proper medium connect leave bad service provide still cant amount,-0.19027777777777777,Negative
ticket agent get call management new prior flight destination return ticket agent flight less solution provide yet disappoint regretful since family constant mental stress due avoid wish give rat,-0.042550505050505054,Negative
try cancel ticket show error try many time time bad still problem worst experience finally ticket confirm amount send please arrange credit amount account,-0.29999999999999993,Negative
money get confirmation mailer check receive confirmation try connect without success able reach well pathetic connect support review none link work need call,-0.06666666666666665,Negative
regular since almost last platform good genuinely amount bombard push dont think privacy flood message box consider switch due reason hope message take note make,0.195,Positive
cant reach care try reach since unable worst travel call number ask screen blank click wait flight reply,-0.5,Negative
pathetic experience kind platform direct support available neither direct contact via raise complaint waste lot time search poor interface zero support confirm amount stick apparently way connect get refund,-0.07222222222222223,Negative
pathetic application flight wallet amount get doesnt even show trip care number available application even number try either available exist kind fraud,0.1,Positive
worst flight ticket money get account flight try contact support response side mail every mail get net response dont,-0.5,Negative
worst ever take two time payment ticket dont manage possible remove want send two early possible otherwise file case,-0.225,Negative
easy find right desire want map view option available also location option show limit area hard guess location relative offer better option find right place desire location hard get,0.16517857142857142,Positive
worst flight ticket flight get instead refund money bank account cash try call care many time connect feed finally try train ticket redirect payment cash available,-0.024999999999999994,Negative
